C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_04_675.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_04_675.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_04_675.jpg, 0, 0, 0, 7.812289E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_04_797.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_04_797.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_04_797.jpg, 0, 0, 0, 7.898179E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_04_911.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_04_911.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_04_911.jpg, 0, 0, 0, 7.79439E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_027.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_027.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_027.jpg, 0, 0, 0, 7.878421E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_129.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_129.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_129.jpg, 0, 0, 0, 7.951727E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_232.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_232.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_232.jpg, 0, 0, 0, 7.815897E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_338.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_338.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_338.jpg, 0, 0, 0, 7.940631E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_448.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_448.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_448.jpg, 0, 0, 0, 7.819538E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_564.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_564.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_564.jpg, 0, 0, 0, 7.878694E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_682.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_682.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_682.jpg, 0, 0, 0, 7.92943E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_787.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_787.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_787.jpg, 0, 0, 0, 7.798471E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_888.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_888.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_888.jpg, 0, 0, 0, 7.835095E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_05_997.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_05_997.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_05_997.jpg, 0, 0, 0, 7.936334E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_098.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_098.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_098.jpg, 0, 0, 0, 7.846853E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_206.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_206.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_206.jpg, 0, 0, 0, 7.948431E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_313.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_313.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_313.jpg, 0, 0, 0, 7.825859E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_427.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_427.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_427.jpg, 0, 0, 0, 7.999301E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_535.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_535.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_535.jpg, 0, 0, 0, 7.932739E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_638.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_638.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_638.jpg, 0, 0, 0, 7.909411E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_751.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_751.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_751.jpg, 0, 0, 0, 7.903473E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_860.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_860.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_860.jpg, 0, 0, 0, 7.888099E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_06_973.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_06_973.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_06_973.jpg, 0, 0, 0, 7.917803E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_081.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_081.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_081.jpg, 0, 0, 0, 7.907616E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_198.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_198.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_198.jpg, 0, 0, 0, 7.877652E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_310.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_310.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_310.jpg, 0, 0, 0, 7.821435E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_416.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_416.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_416.jpg, 0, 0, 0, 7.895374E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_526.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_526.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_526.jpg, 0, 0, 0, 7.769553E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_630.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_630.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_630.jpg, 0, 0, 0, 8.05472E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_743.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_743.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_743.jpg, 0, 0, 0, 7.797717E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_845.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_845.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_845.jpg, 0, 0, 0, 7.974824E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_07_948.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_07_948.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_07_948.jpg, 0, 0, 0, 7.853039E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_060.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_060.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_060.jpg, 0, 0, 0, 7.831112E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_171.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_171.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_171.jpg, 0, 0, 0, 7.814507E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_282.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_282.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_282.jpg, 0, 0, 0, 7.953625E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_392.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_392.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_392.jpg, 0, 0, 0, 7.90343E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_507.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_507.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_507.jpg, 0, 0, 0, 7.826077E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_614.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_614.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_614.jpg, 0, 0, 0, 7.780945E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_727.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_727.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_727.jpg, 0, 0, 0, 7.892656E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_837.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_837.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_837.jpg, 0, 0, 0, 7.866859E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_08_949.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_08_949.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_08_949.jpg, 0, 0, 0, 7.808369E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_050.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_050.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_050.jpg, 0, 0, 0, 7.846663E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_152.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_152.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_152.jpg, 0, 0, 0, 7.906099E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_253.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_253.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_253.jpg, 0, 0, 0, 7.91663E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_357.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_357.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_357.jpg, 0, 0, 0, 7.821141E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_459.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_459.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_459.jpg, 0, 0, 0, 7.933856E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_572.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_572.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_572.jpg, 0, 0, 0, 7.925329E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_673.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_673.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_673.jpg, 0, 0, 0, 7.877668E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_781.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_781.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_781.jpg, 0, 0, 0, 7.999411E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_883.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_883.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_883.jpg, 0, 0, 0, 7.930378E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_09_997.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_09_997.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_09_997.jpg, 0, 0, 0, 7.902833E-05
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_101.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_101.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_101.jpg, 0, 0.3557334, 0, 0.2908578
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_217.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_217.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_217.jpg, 0, 0.6994596, 0, 0.9537424
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_323.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_323.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_323.jpg, 0, 1, 0, 2.171013
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_436.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_436.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_436.jpg, 0, 1, 0, 3.324458
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_548.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_548.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_548.jpg, -0.0650397, 1, 0, 4.730577
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_649.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_649.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_649.jpg, -0.2725701, 1, 0, 5.87049
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_763.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_763.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_763.jpg, 0, 1, 0, 7.243902
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_870.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_870.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_870.jpg, 0, 1, 0, 8.377585
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_10_970.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_10_970.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_10_970.jpg, 0, 1, 0, 9.500817
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_075.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_075.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_075.jpg, -0.1862268, 1, 0, 10.60383
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_184.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_184.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_184.jpg, -0.5150304, 1, 0, 11.93297
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_291.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_291.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_291.jpg, -0.2035302, 1, 0, 12.87871
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_404.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_404.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_404.jpg, -0.1113957, 1, 0, 14.03211
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_510.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_510.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_510.jpg, -0.01413901, 1, 0, 15.29245
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_622.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_622.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_622.jpg, 0, 1, 0, 16.54527
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_733.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_733.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_733.jpg, -0.1819101, 1, 0, 17.54291
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_842.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_842.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_842.jpg, -0.5097876, 1, 0, 18.66706
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_11_954.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_11_954.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_11_954.jpg, -0.5576508, 1, 0, 19.49856
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_074.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_074.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_074.jpg, -0.3389772, 1, 0, 20.71628
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_193.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_193.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_193.jpg, 0, 1, 0, 21.91893
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_301.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_301.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_301.jpg, 0, 1, 0, 23.10411
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_413.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_413.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_413.jpg, 0, 1, 0, 24.09387
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_521.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_521.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_521.jpg, 0, 1, 0, 25.24901
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_625.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_625.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_625.jpg, -0.1259514, 1, 0, 26.1968
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_729.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_729.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_729.jpg, -0.4373523, 1, 0, 27.03418
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_835.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_835.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_835.jpg, -0.1618834, 1, 0, 27.94
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_12_943.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_12_943.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_12_943.jpg, -0.2437024, 1, 0, 29.03845
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_063.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_063.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_063.jpg, 0, 1, 0, 30.13474
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_176.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_176.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_176.jpg, 0, 1, 0, 30.19016
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_283.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_283.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_283.jpg, 0, 1, 0, 30.18991
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_385.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_385.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_385.jpg, -0.3064437, 1, 0, 30.16847
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_495.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_495.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_495.jpg, 0, 1, 0, 30.18953
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_596.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_596.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_596.jpg, -0.2524578, 1, 0, 30.18052
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_710.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_710.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_710.jpg, -0.2751663, 1, 0, 30.18765
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_811.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_811.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_811.jpg, 0, 1, 0, 30.18658
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_13_921.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_13_921.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_13_921.jpg, 0, 1, 0, 30.19003
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_14_039.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_14_039.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_14_039.jpg, -0.2048946, 1, 0, 30.18156
C:\Users\davis\Downloads\IMG\center_2021_01_19_20_38_14_153.jpg, C:\Users\davis\Downloads\IMG\left_2021_01_19_20_38_14_153.jpg, C:\Users\davis\Downloads\IMG\right_2021_01_19_20_38_14_153.jpg, 0, 1, 0, 30.18998
